images,0,2,3,6,7,9,Very_Low_Height,Very_Thick,Very_Left_Leaning,Very_Right_Leaning,Very_High_Height,Very_Thin,Upright
14329.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14330.png,0,0,0,1,0,0,0,0,0,0,0,1,0
14331.png,0,0,0,0,0,1,0,0,0,0,0,0,1
14332.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14333.png,0,0,1,0,0,0,0,1,0,0,1,0,1
14334.png,1,0,0,0,0,0,0,0,0,0,0,0,1
14335.png,0,0,0,0,0,0,1,0,0,0,0,0,0
14336.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14337.png,0,0,0,0,1,0,0,0,0,1,0,0,0
14338.png,0,0,0,0,0,0,0,0,0,0,0,1,1
14339.png,0,0,0,1,0,0,0,0,0,0,0,0,1
14340.png,0,1,0,0,0,0,0,0,0,0,1,0,0
14341.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14342.png,0,1,0,0,0,0,0,0,0,0,1,0,1
14343.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14344.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14345.png,0,0,0,0,0,0,0,1,0,0,1,0,0
14346.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14347.png,0,0,0,1,0,0,0,1,0,0,1,0,0
14348.png,0,0,0,0,1,0,0,0,0,0,0,0,1
14349.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14350.png,0,0,1,0,0,0,0,0,0,0,1,1,0
14351.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14352.png,0,0,1,0,0,0,0,0,0,0,0,1,0
14353.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14354.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14355.png,0,1,0,0,0,0,0,0,0,1,0,1,0
14356.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14357.png,0,1,0,0,0,0,0,1,0,0,0,0,0
14358.png,0,0,0,0,0,1,0,0,0,0,0,1,0
14359.png,0,0,0,0,0,0,0,0,0,1,1,0,0
14360.png,0,0,0,0,1,0,0,0,0,0,1,0,0
14361.png,0,0,1,0,0,0,0,0,0,1,0,0,0
14362.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14363.png,0,1,0,0,0,0,0,0,0,1,0,0,0
14364.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14365.png,0,0,0,0,0,1,0,0,0,0,1,0,0
14366.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14367.png,0,0,1,0,0,0,0,0,0,1,0,0,0
14368.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14369.png,0,1,0,0,0,0,1,0,0,0,0,0,1
14370.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14371.png,0,0,0,0,0,0,0,0,0,1,1,0,0
14372.png,0,0,0,1,0,0,0,0,0,0,0,1,0
14373.png,0,1,0,0,0,0,1,0,0,1,0,0,0
14374.png,0,0,0,1,0,0,0,0,0,0,1,0,0
14375.png,0,0,0,0,0,0,0,0,0,1,1,0,0
14376.png,0,0,0,0,0,0,0,0,1,0,0,1,0
14377.png,0,0,0,1,0,0,0,0,0,1,0,0,0
14378.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14379.png,0,0,0,0,1,0,0,0,0,0,0,1,0
14380.png,0,0,0,0,0,0,0,0,0,0,1,0,1
14381.png,0,1,0,0,0,0,1,0,0,0,0,0,0
14382.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14383.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14384.png,1,0,0,0,0,0,0,0,0,0,0,1,0
14385.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14386.png,0,0,0,0,1,0,0,0,0,0,1,0,0
14387.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14388.png,0,0,1,0,0,0,0,0,0,0,0,0,1
14389.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14390.png,0,0,0,0,0,0,0,0,1,0,0,1,0
14391.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14392.png,0,1,0,0,0,0,0,0,0,0,0,0,1
14393.png,1,0,0,0,0,0,0,0,0,0,0,0,1
14394.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14395.png,0,0,0,0,1,0,0,0,0,1,0,1,0
14396.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14397.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14398.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14399.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14400.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14401.png,0,0,1,0,0,0,0,0,0,0,1,0,0
14402.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14403.png,0,0,0,0,1,0,0,0,0,1,0,0,0
14404.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14405.png,0,0,0,1,0,0,0,1,0,0,1,0,0
14406.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14407.png,0,0,0,0,0,1,0,0,0,0,1,0,1
14408.png,0,0,0,0,0,0,0,0,0,0,0,1,1
14409.png,0,0,0,0,0,1,0,0,0,0,1,0,1
14410.png,0,0,1,0,0,0,0,0,0,0,0,1,0
14411.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14412.png,1,0,0,0,0,0,0,0,0,0,0,1,0
14413.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14414.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14415.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14416.png,0,0,0,1,0,0,0,0,0,0,0,1,0
14417.png,0,0,0,0,0,0,0,1,0,0,1,0,0
14418.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14419.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14420.png,0,0,1,0,0,0,0,0,0,0,1,0,0
14421.png,0,0,0,1,0,0,0,0,0,0,0,0,1
14422.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14423.png,0,0,0,1,0,0,0,0,0,0,1,0,0
14424.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14425.png,1,0,0,0,0,0,0,0,0,0,0,1,0
14426.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14427.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14428.png,0,0,0,0,0,0,0,0,1,0,0,0,0
14429.png,0,1,0,0,0,0,0,0,0,0,0,1,0
14430.png,1,0,0,0,0,0,0,0,0,0,0,1,0
14431.png,0,0,1,0,0,0,0,0,0,0,0,0,1
14432.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14433.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14434.png,0,0,0,0,0,1,0,0,0,0,0,1,0
14435.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14436.png,0,0,0,0,0,1,0,0,0,0,0,0,1
14437.png,0,0,0,1,0,0,0,0,0,0,1,0,0
14438.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14439.png,0,0,0,0,1,0,0,0,0,0,1,0,0
14440.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14441.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14442.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14443.png,0,0,0,0,0,1,0,0,0,0,1,0,0
14444.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14445.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14446.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14447.png,0,0,1,0,0,0,0,0,0,0,1,0,0
14448.png,0,0,0,0,1,0,0,0,0,0,0,1,1
14449.png,0,0,0,0,0,0,0,0,0,0,1,0,1
14450.png,0,0,1,0,0,0,0,0,0,0,0,0,1
14451.png,0,0,0,0,0,0,0,0,0,1,0,1,0
14452.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14453.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14454.png,0,0,1,0,0,0,0,0,0,0,1,0,0
14455.png,0,0,0,0,1,0,0,0,0,0,0,1,0
14456.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14457.png,0,0,0,0,0,0,0,0,0,1,0,1,0
14458.png,0,1,0,0,0,0,0,0,1,0,0,0,0
14459.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14460.png,0,0,0,0,1,0,0,0,0,0,1,0,0
14461.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14462.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14463.png,0,0,0,0,0,0,0,0,0,1,0,1,0
14464.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14465.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14466.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14467.png,0,0,1,0,0,0,0,0,0,0,0,1,1
14468.png,0,1,0,0,0,0,0,0,0,0,1,0,1
14469.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14470.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14471.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14472.png,1,0,0,0,0,0,0,0,0,0,0,1,0
14473.png,0,0,0,1,0,0,0,0,0,1,0,0,0
14474.png,0,0,0,0,0,0,0,1,0,0,1,0,1
14475.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14476.png,0,0,1,0,0,0,0,0,0,0,0,1,0
14477.png,0,0,0,0,0,0,0,0,0,1,1,0,0
14478.png,0,0,0,0,0,0,0,0,0,1,1,0,0
14479.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14480.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14481.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14482.png,0,0,0,0,0,0,0,0,1,0,0,0,0
14483.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14484.png,0,1,0,0,0,0,0,0,0,0,1,0,0
14485.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14486.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14487.png,0,0,0,1,0,0,0,0,0,0,0,1,0
14488.png,0,0,1,0,0,0,0,0,0,0,0,1,1
14489.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14490.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14491.png,1,0,0,0,0,0,0,0,0,0,0,1,0
14492.png,0,0,0,1,0,0,0,0,0,0,0,1,0
14493.png,0,0,0,0,0,1,0,0,0,0,0,1,0
14494.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14495.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14496.png,0,0,0,0,0,0,0,0,0,0,0,1,1
14497.png,0,0,0,0,0,1,0,0,0,0,0,1,0
14498.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14499.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14500.png,0,0,0,1,0,0,0,0,0,1,1,0,0
14501.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14502.png,0,0,0,0,0,1,0,0,1,0,0,1,0
14503.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14504.png,0,0,0,0,0,1,0,0,0,0,0,0,1
14505.png,0,0,0,0,1,0,0,0,0,0,1,0,1
14506.png,0,0,0,0,1,0,0,0,0,1,0,0,0
14507.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14508.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14509.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14510.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14511.png,1,0,0,0,0,0,0,0,0,0,0,1,0
14512.png,0,0,0,0,0,0,0,0,0,0,1,0,1
14513.png,1,0,0,0,0,0,0,0,0,0,0,1,0
14514.png,0,0,1,0,0,0,0,0,1,0,0,0,0
14515.png,0,1,0,0,0,0,0,0,0,0,0,1,0
14516.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14517.png,0,1,0,0,0,0,0,1,0,0,1,0,1
14518.png,1,0,0,0,0,0,0,0,0,0,0,1,1
14519.png,0,0,0,0,1,0,0,0,0,0,1,0,0
14520.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14521.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14522.png,0,0,0,0,1,0,0,0,0,0,0,1,0
14523.png,0,1,0,0,0,0,0,0,0,1,0,1,0
14524.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14525.png,0,0,0,1,0,0,0,0,0,0,1,0,1
14526.png,0,0,0,1,0,0,0,0,0,0,1,0,1
14527.png,0,0,1,0,0,0,0,0,0,0,0,1,1
14528.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14529.png,0,0,1,0,0,0,0,0,0,0,0,1,1
14530.png,1,0,0,0,0,0,0,0,0,0,1,0,0
14531.png,0,0,0,0,1,0,0,0,0,0,1,0,1
14532.png,0,0,0,0,1,0,0,0,0,0,1,0,0
14533.png,0,0,1,0,0,0,0,0,0,0,1,0,1
14534.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14535.png,0,0,1,0,0,0,0,0,0,0,1,0,0
14536.png,0,0,0,0,1,0,0,0,0,1,1,0,0
14537.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14538.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14539.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14540.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14541.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14542.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14543.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14544.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14545.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14546.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14547.png,0,0,0,0,0,1,0,0,0,0,0,1,1
14548.png,0,0,1,0,0,0,0,0,0,0,1,0,0
14549.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14550.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14551.png,0,1,0,0,0,0,0,0,0,0,1,0,0
14552.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14553.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14554.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14555.png,0,1,0,0,0,0,0,0,0,0,0,1,0
14556.png,0,0,0,0,1,0,0,0,0,0,0,1,0
14557.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14558.png,0,0,1,0,0,0,0,0,0,0,1,0,0
14559.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14560.png,0,0,0,0,0,0,0,1,0,0,1,0,0
14561.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14562.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14563.png,0,0,0,0,1,0,0,0,0,0,1,0,1
14564.png,1,0,0,0,0,0,0,0,0,0,0,0,1
14565.png,0,0,0,1,0,0,0,0,0,0,1,0,1
14566.png,0,0,1,0,0,0,0,0,0,0,0,0,1
14567.png,0,0,1,0,0,0,0,0,0,0,1,0,0
14568.png,0,0,0,0,0,1,0,0,0,0,1,0,1
14569.png,0,1,0,0,0,0,0,0,0,0,0,0,1
14570.png,0,0,0,1,0,0,0,1,0,0,1,0,0
14571.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14572.png,0,0,0,0,0,0,0,0,0,0,0,1,1
14573.png,0,0,0,0,1,0,0,0,0,1,0,1,0
14574.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14575.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14576.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14577.png,0,0,1,0,0,0,0,0,0,0,0,1,1
14578.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14579.png,0,0,0,0,0,1,0,0,0,0,0,1,1
14580.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14581.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14582.png,0,0,0,0,0,1,0,0,0,0,1,0,0
14583.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14584.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14585.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14586.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14587.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14588.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14589.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14590.png,0,0,0,0,1,0,0,0,0,0,1,0,1
14591.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14592.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14593.png,0,0,0,1,0,0,0,0,0,0,0,1,0
14594.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14595.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14596.png,0,1,0,0,0,0,0,0,0,1,0,0,0
14597.png,0,0,0,0,1,0,0,0,0,1,0,0,0
14598.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14599.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14600.png,0,0,0,0,1,0,0,0,0,0,0,1,0
14601.png,0,0,0,0,1,0,0,0,0,0,1,0,0
14602.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14603.png,0,1,0,0,0,0,0,0,0,0,1,0,0
14604.png,0,0,0,1,0,0,0,0,0,0,0,1,0
14605.png,0,0,0,0,1,0,0,0,0,0,0,1,0
14606.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14607.png,0,0,0,0,0,1,0,0,0,1,1,0,0
14608.png,0,0,0,1,0,0,0,0,0,0,1,0,1
14609.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14610.png,0,0,0,1,0,0,0,0,0,0,0,1,1
14611.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14612.png,0,0,0,0,0,0,0,1,0,0,1,0,1
14613.png,1,0,0,0,0,0,0,0,1,0,0,0,0
14614.png,0,0,0,0,0,0,0,1,0,0,1,0,0
14615.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14616.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14617.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14618.png,0,0,0,1,0,0,0,0,0,0,0,1,1
14619.png,0,0,1,0,0,0,0,0,1,0,1,0,0
14620.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14621.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14622.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14623.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14624.png,0,0,1,0,0,0,0,0,0,0,1,0,1
14625.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14626.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14627.png,0,0,0,0,0,1,0,0,1,0,0,0,0
14628.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14629.png,1,0,0,0,0,0,0,0,1,0,0,1,0
14630.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14631.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14632.png,0,0,0,1,0,0,0,0,0,0,0,0,1
14633.png,0,1,0,0,0,0,0,0,1,0,0,0,0
14634.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14635.png,0,0,1,0,0,0,0,0,1,0,0,0,0
14636.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14637.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14638.png,0,0,0,0,0,0,0,0,0,0,0,1,1
14639.png,0,0,0,0,0,0,0,0,1,0,0,0,0
14640.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14641.png,0,0,0,1,0,0,0,0,1,0,1,0,0
14642.png,0,0,0,0,1,0,0,0,0,0,1,0,0
14643.png,0,0,0,0,1,0,0,0,1,0,1,0,0
14644.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14645.png,0,0,0,0,0,0,0,0,1,0,0,1,0
14646.png,0,1,0,0,0,0,0,0,0,0,1,0,0
14647.png,0,0,0,0,0,1,0,0,1,0,0,1,0
14648.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14649.png,1,0,0,0,0,0,0,0,0,0,1,0,0
14650.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14651.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14652.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14653.png,0,1,0,0,0,0,0,1,0,0,1,0,0
14654.png,0,0,0,0,0,0,0,0,0,1,0,0,0
14655.png,0,0,1,0,0,0,0,0,1,0,0,0,0
14656.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14657.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14658.png,0,0,0,1,0,0,0,0,0,0,0,0,1
14659.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14660.png,0,0,0,1,0,0,0,0,0,0,1,0,0
14661.png,0,0,0,1,0,0,0,0,1,0,0,1,0
14662.png,0,0,0,0,0,1,0,0,0,0,0,0,1
14663.png,0,0,0,0,1,0,0,0,1,0,1,0,0
14664.png,0,0,0,0,0,0,0,0,1,0,0,1,0
14665.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14666.png,0,0,0,1,0,0,0,0,0,0,0,0,1
14667.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14668.png,1,0,0,0,0,0,0,0,0,0,0,0,1
14669.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14670.png,0,0,0,0,0,0,0,0,0,0,0,1,1
14671.png,0,0,0,1,0,0,0,0,1,0,1,0,0
14672.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14673.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14674.png,0,0,1,0,0,0,0,0,0,0,0,1,1
14675.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14676.png,0,0,0,1,0,0,0,0,0,0,1,0,0
14677.png,0,0,0,1,0,0,0,0,1,0,0,0,0
14678.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14679.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14680.png,0,0,0,0,0,1,0,0,0,0,1,0,1
14681.png,0,0,0,0,0,1,0,0,1,0,1,0,0
14682.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14684.png,0,0,0,0,1,0,0,0,0,0,0,0,1
14686.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14687.png,0,0,0,0,0,1,0,0,1,0,0,0,0
14688.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14689.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14690.png,0,0,0,0,0,0,0,0,1,0,0,0,0
14691.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14692.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14693.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14694.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14695.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14696.png,0,0,0,0,0,1,0,0,0,0,0,1,1
14697.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14698.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14699.png,0,0,0,0,0,1,0,0,1,0,0,1,0
14700.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14701.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14702.png,0,1,0,0,0,0,0,1,0,0,0,0,0
14703.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14704.png,0,0,1,0,0,0,0,0,0,0,0,1,1
14705.png,1,0,0,0,0,0,0,0,1,0,0,0,0
14706.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14707.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14708.png,0,0,0,1,0,0,0,0,0,0,0,0,1
14709.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14710.png,0,0,0,0,1,0,0,0,0,0,0,0,0
14711.png,0,1,0,0,0,0,0,0,1,0,0,0,0
14712.png,1,0,0,0,0,0,0,0,0,0,0,1,1
14713.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14714.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14715.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14716.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14717.png,1,0,0,0,0,0,0,0,0,0,1,0,0
14718.png,0,0,0,0,1,0,0,0,0,0,0,1,1
14719.png,0,0,0,0,1,0,0,0,1,0,1,0,0
14720.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14721.png,0,0,0,1,0,0,0,0,1,0,1,0,0
14722.png,1,0,0,0,0,0,0,0,0,0,1,0,0
14723.png,1,0,0,0,0,0,0,0,0,0,1,0,0
14724.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14725.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14726.png,0,0,0,0,0,1,0,0,0,0,0,0,1
14727.png,0,0,0,0,1,0,0,0,1,0,0,0,0
14728.png,0,0,0,0,0,0,0,1,0,1,1,0,0
14729.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14730.png,0,0,0,0,0,0,0,0,0,0,0,0,1
14731.png,0,0,0,1,0,0,0,0,1,0,1,0,0
14732.png,0,0,0,1,0,0,0,0,0,0,0,1,1
14733.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14734.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14735.png,0,0,0,0,0,1,0,0,1,0,0,0,0
14736.png,0,0,1,0,0,0,0,0,0,0,0,0,0
14737.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14738.png,0,0,1,0,0,0,0,0,0,0,1,0,1
14739.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14740.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14741.png,0,0,0,0,1,0,0,0,1,0,0,0,0
14742.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14743.png,0,0,0,0,0,1,0,0,0,0,0,1,0
14744.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14745.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14746.png,1,0,0,0,0,0,0,0,0,0,0,1,1
14747.png,0,0,0,1,0,0,0,0,1,0,1,0,0
14748.png,0,0,0,0,0,0,0,0,0,1,0,1,0
14749.png,1,0,0,0,0,0,0,0,1,0,0,1,0
14750.png,0,0,0,0,1,0,0,0,0,0,0,0,1
14751.png,0,0,0,0,0,0,0,1,0,0,1,0,0
14752.png,1,0,0,0,0,0,0,0,0,0,0,0,1
14753.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14754.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14755.png,0,0,0,0,1,0,0,0,1,0,0,0,0
14756.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14757.png,0,0,0,0,1,0,0,0,1,0,0,1,0
14758.png,0,0,0,0,0,0,0,0,0,0,0,0,0
14759.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14760.png,0,1,0,0,0,0,0,0,0,0,0,1,0
14761.png,0,0,1,0,0,0,0,0,1,0,0,0,0
14762.png,0,0,0,0,0,1,0,0,0,0,0,0,0
14763.png,0,1,0,0,0,0,0,0,0,0,0,0,0
14764.png,0,0,0,1,0,0,0,0,0,0,0,1,1
14765.png,0,0,1,0,0,0,0,0,1,0,0,0,0
14766.png,0,0,0,0,0,0,0,0,0,0,0,1,1
14767.png,0,0,0,0,0,0,0,0,0,0,1,0,0
14768.png,0,0,0,1,0,0,0,0,0,0,0,0,0
14769.png,0,0,0,0,0,0,0,0,1,0,0,0,0
14770.png,0,0,0,0,1,0,0,0,0,0,0,0,1
14771.png,0,1,0,0,0,0,0,0,1,0,0,0,0
14772.png,0,0,0,0,0,0,0,0,0,0,0,1,0
14773.png,1,0,0,0,0,0,0,0,0,0,0,0,0
14774.png,0,0,0,0,0,0,0,0,0,0,1,0,1
14775.png,1,0,0,0,0,0,0,1,0,0,1,0,0
14776.png,0,1,0,0,0,0,0,0,0,0,1,0,1
14777.png,0,0,0,0,1,0,0,0,1,0,1,0,0
14778.png,0,0,0,1,0,0,0,0,1,0,0,1,0
14779.png,0,0,0,0,0,0,0,1,0,0,1,0,0
